Block ID,Property ID,Base property ID,Building name,Streetaddress,CLUE small area,Construction year,Refurbished year,Number of floors (above ground),Predominant space use,Accessibility type,Accessibility type description,Accessibility rating,Bicycle spaces,Has showers
56,101204,101204,MID CITY ARCADE,BourkeStreet,Melbourne (CBD),1964,2001,3,Parking - Commercial Covered,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,0
56,101199,101199,Midtown Plaza,BourkeStreet,Melbourne (CBD),1930,2010,8,Office,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,0
2540,617955,617955,Midway Business Estate,StubbsStreet,Kensington,2008,0,1,Office,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,0
419,104727,104727,Mighty Apollo Apartments,HawkeStreet,West Melbourne (Residential),2012,0,5,Residential Apartment,Low level of accessibility,All entrances have steps,1,0,0
115,604779,587480,Milano Apartments,FranklinStreet,Melbourne (CBD),2007,0,37,Parking - Private Covered,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,0
862,106643,106643,Millswyn Clinic,MillswynStreet,South Yarra/Melbourne Remainder,1870,2002,2,Unoccupied - Unused,Moderate level of accessibility,Entrance(s) have limited access via a small lip or a steep ramp,2,0,0
861,106648,106648,Millswyn Place,MillswynStreet,South Yarra/Melbourne Remainder,1920,1990,5,Residential Apartment,Low level of accessibility,All entrances have steps,1,0,0
18,103912,103912,Milton House,FlindersLane,Melbourne (CBD),1901,1988,3,Office,Low level of accessibility,All entrances have steps,1,0,0
747,110447,110447,Mirvac Building,CoventryStreet,Southbank,1990,0,3,Office,High level of accessibility,Main Entrance has ramp,3,0,0
74,105739,105739,MIT House,LonsdaleStreet,Melbourne (CBD),1959,1998,13,Educational/Research,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,0
74,105743,105743,Mitchell House,LonsdaleStreet,Melbourne (CBD),1936,2004,7,Office,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,0
33,100727,100727,Mitre Tavern,BankPlace,Melbourne (CBD),1837,1971,2,Entertainment/Recreation - Indoor,Low level of accessibility,All entrances have steps,1,0,0
22,102101,110661,MLC (North) Tower,CollinsStreet,Melbourne (CBD),1972,1990,32,Office,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,0
56,109400,109400,Modok House,SwanstonStreet,Melbourne (CBD),1936,2008,3,Retail - Shop,Low level of accessibility,All entrances have steps,1,0,0
54,103182,103182,Moloneys Apartments,ElizabethStreet,Melbourne (CBD),1914,1998,5,Residential Apartment,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,0
858,106731,106731,Mona Court,MonaPlace,South Yarra/Melbourne Remainder,1970,0,2,Residential Apartment,Low level of accessibility,All entrances have steps,1,0,0
38,108272,108272,Monaco House,RidgwayPlace,Melbourne (CBD),1962,2007,4,Office,Low level of accessibility,All entrances have steps,1,0,0
432,108443,108443,Mondrian,RosslynStreet,West Melbourne (Residential),2011,0,5,Residential Apartment,Low level of accessibility,All entrances have steps,1,0,0
81,108961,108961,Mondriane Tower,SpencerStreet,Melbourne (CBD),2005,0,26,Residential Apartment,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,0
235,106934,106934,Monet Residence,NicholsonStreet,Carlton,1900,0,2,House/Townhouse,Low level of accessibility,All entrances have steps,1,0,0
860,106446,106446,Montalto,MarneStreet,South Yarra/Melbourne Remainder,1950,0,3,Residential Apartment,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,0
268,108154,108153,Montefiore House,RathdowneStreet,Carlton,1990,0,2,Entertainment/Recreation - Indoor,Low level of accessibility,All entrances have steps,1,0,0
860,109517,109517,Montgomery,WWToorakRoad,South Yarra/Melbourne Remainder,1950,0,3,Residential Apartment,Low level of accessibility,All entrances have steps,1,0,0
859,106457,106457,Moore Abbey,MarneStreet,South Yarra/Melbourne Remainder,1950,0,2,Residential Apartment,Not determined or not applicable,Configuration of entrance does not fit into any of the other categories,0,0,0
41,101159,101159,Moore Stephens House,BourkeStreet,Melbourne (CBD),1990,2000,20,Office,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,0
614,100335,100335,Moorong,AlbertStreet,East Melbourne,1941,0,3,Office,Low level of accessibility,All entrances have steps,1,0,0
11,559405,559405,Morgan Place,FlindersLane,Melbourne (CBD),2000,0,8,Residential Apartment,Low level of accessibility,All entrances have steps,1,0,0
345,100591,100591,Moss Estate,AtkinStreet,North Melbourne,1940,2009,3,Residential Apartment,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,0,0
618,102013,102013,Mosspennoch,ClarendonStreet,East Melbourne,1890,0,2,Unoccupied - Under Demolition/Condemned,Low level of accessibility,All entrances have steps,1,0,0
336,102822,102822,Mount Vyma,DryburghStreet,North Melbourne,1980,1995,2,Office,Low level of accessibility,All entrances have steps,1,0,0
239,103258,103258,MU Building 220,ElizabethStreet,Carlton,1970,0,4,Educational/Research,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,0
239,103259,103259,MU Building 222,ElizabethStreet,Carlton,1975,0,12,Office,Moderate level of accessibility,Main entrance has steps; Alternative entrance is step free or has ramp,2,0,0
339,109758,109758,Mulcahys Hotel,VictoriaStreet,North Melbourne,1900,2011,3,Residential Apartment,Not determined or not applicable,Configuration of entrance does not fit into any of the other categories,0,0,0
114,109493,109493,Munros Corner,TherryStreet,Melbourne (CBD),1945,0,2,Unoccupied - Unused,Not determined or not applicable,Configuration of entrance does not fit into any of the other categories,0,0,0
922,104187,104187,Murchison House,GatehouseStreet,Parkville,1890,0,2,Unoccupied - Under Renovation,Low level of accessibility,All entrances have steps,1,0,0
237,106828,106828,Murchison Square,MurchisonStreet,Carlton,1967,0,1,Equipment Installation,Not determined or not applicable,Building is not considered to be publicly accessible so access has not been rated,0,0,0
67,102048,102048,Museum of Chinese Australian History,CohenPlace,Melbourne (CBD),1880,1995,4,Public Display Area,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,0
55,101194,101194,Myer,BourkeStreet,Melbourne (CBD),1933,2011,9,Retail - Shop,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,0
1108,613252,613252,MYER,CollinsStreet,Docklands,2010,0,11,Office,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,100,1
1108,573414,573414,NAB ,BourkeStreet,Docklands,2004,0,9,Office,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,230,1
802,589479,589479,NAB Building,QueensBridgeStreet,Southbank,1991,1998,6,Unoccupied - Unused,Moderate level of accessibility,Main entrance has steps; Alternative entrance is step free or has ramp,2,0,0
243,109330,109330,Nanos House,SwanstonStreet,Carlton,1950,1990,4,Student Accommodation,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,0
25,102086,102086,National Australia Bank,CollinsStreet,Melbourne (CBD),1926,2012,12,Office,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,64,1
53,101176,101176,National Bank House,BourkeStreet,Melbourne (CBD),1978,2008,40,Office,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,80,1
752,110736,110736,National Gallery of Victoria,StKildaRoad,Southbank,1970,2003,4,Public Display Area,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,1
659,645935,100847,National Tennis Centre,OlympicBoulevard,South Yarra/Melbourne Remainder,2013,0,4,Parking - Commercial Covered,Moderate level of accessibility,Main entrance has steps; Alternative entrance is step free or has ramp,2,0,1
33,108065,108065,National Trustees Executors & Agency Co of Aust Ltd,QueenStreet,Melbourne (CBD),1939,1991,7,Unoccupied - Unused,Low level of accessibility,All entrances have steps,1,0,0
1110,620311,593737,NC Harbour Town,WharfStreet,Docklands,2008,0,6,Residential Apartment,Moderate level of accessibility,Main entrance has steps; Alternative entrance is step free or has ramp,2,0,0
91,105324,105324,NCO House,KingStreet,West Melbourne (Residential),1983,2000,3,Office,Low level of accessibility,All entrances have steps,1,0,0
1110,620310,593737,NE Harbour Town,WharfStreet,Docklands,2008,0,2,Retail - Shop,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,0
245,104450,104450,Nelson College Apartments,CardiganStreet,Carlton,1920,2002,4,Student Accommodation,Low level of accessibility,All entrances have steps,1,0,0
31,105943,105943,NEM House,LittleCollinsStreet,Melbourne (CBD),1988,2001,4,Educational/Research,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,0
51,566659,566659,NEO 200 Apartment,SpencerStreet,Melbourne (CBD),2007,0,43,Residential Apartment,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,0
271,102049,102049,Newman College,SwanstonStreet,Parkville,1890,0,4,Student Accommodation,Not determined or not applicable,Configuration of entrance does not fit into any of the other categories,0,0,0
2530,616150,616150,Newmarket Apartments,RacecourseRoad,Kensington,2013,0,7,Residential Apartment,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,0
25,102082,102082,Newspaper House,CollinsStreet,Melbourne (CBD),1933,2014,7,Unoccupied - Unused,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,0
64,105705,105705,Niagara Hotel,LonsdaleStreet,Melbourne (CBD),1945,1993,3,Entertainment/Recreation - Indoor,Low level of accessibility,All entrances have steps,1,0,0
64,105872,105872,NIAGARA HOUSE,LittleBourkeStreet,Melbourne (CBD),1945,1987,5,Office,Low level of accessibility,All entrances have steps,1,0,0
77,105756,105755,Nicholas Hall,LonsdaleStreet,Melbourne (CBD),1900,0,1,"Performances, Conferences, Ceremonies",Low level of accessibility,All entrances have steps,1,0,0
54,108105,108105,Nicholas O Donhue & Co Building,QueenStreet,Melbourne (CBD),1960,2004,5,Unoccupied - Unused,High level of accessibility,Main Entrance has ramp,3,0,0
15,109263,109263,Nicohlas Building,SwanstonStreet,Melbourne (CBD),1926,1992,10,Workshop/Studio,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,0
95,105984,105984,Nido Apartments,LittleLaTrobeStreet,Melbourne (CBD),1995,0,4,Residential Apartment,Low level of accessibility,All entrances have steps,1,0,0
27,102065,102065,No 81,CollinsStreet,Melbourne (CBD),1945,2007,5,Entertainment/Recreation - Indoor,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,0
615,611568,102007,No. 150 Clarendon Street ,ClarendonStreet,East Melbourne,2010,0,13,Residential Apartment,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,0
11,103984,103984,Nomads All Nations Backpacker Hotel,FlindersStreet,Melbourne (CBD),1920,2000,4,Commercial Accommodation,Low level of accessibility,All entrances have steps,1,0,0
103,100160,100160,Nomads Melbourne,A'BeckettStreet,Melbourne (CBD),1967,2005,6,Commercial Accommodation,Moderate level of accessibility,Main entrance has steps; Alternative entrance is step free or has ramp,2,0,0
862,109530,109530,Norfolk,WToorakRoad,South Yarra/Melbourne Remainder,1920,0,3,Residential Apartment,Low level of accessibility,All entrances have steps,1,0,0
43,105953,105953,Normanby Chambers,LittleCollinsStreet,Melbourne (CBD),1883,0,4,Office,Moderate level of accessibility,Main entrance has steps; Alternative entrance is step free or has ramp,2,0,0
357,105036,105036,North Melbourne Childrens Centre,HowardStreet,North Melbourne,1940,0,2,Educational/Research,Moderate level of accessibility,Entrance(s) have limited access via a small lip or a steep ramp,2,0,1
376,110259,110259,North Melbourne Police Station,WreckynStreet,North Melbourne,2010,0,3,Office,High level of accessibility,Main Entrance has ramp,3,5,1
379,103480,103480,North Melbourne Primary School,ErrolStreet,North Melbourne,2009,2011,2,Educational/Research,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,20,0
1009,111333,111333,North Melbourne Railway Station,RailwayPlace,West Melbourne (Industrial),1900,2009,1,Transport,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,1
315,627030,100514,North Melbourne Recreation Centre,ArdenStreet,North Melbourne,2009,0,2,Entertainment/Recreation - Indoor,High level of accessibility,Main Entrance has ramp,3,0,1
315,100515,111527,North Melbourne Recreation Centre,MacaulayRoad,North Melbourne,1940,1995,2,Entertainment/Recreation - Indoor,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,12,1
354,103508,103508,North Melbourne Town Hall,QueensberryStreet,North Melbourne,1876,0,2,"Performances, Conferences, Ceremonies",Moderate level of accessibility,Main entrance has steps; Alternative entrance is step free or has ramp,2,0,1
2381,617601,619509,North Point Business Centtre,BoundaryRoad,North Melbourne,2009,0,6,Parking - Private Covered,Moderate level of accessibility,Main entrance has steps; Alternative entrance is step free or has ramp,2,0,0
212,111335,106170,North Tower,LygonStreet,Carlton,1999,0,10,Student Accommodation,Low level of accessibility,All entrances have steps,1,0,0
1104,598656,576023,North Tower,WaterviewWalk,Docklands,2004,0,14,Residential Apartment,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,0
1,611394,611394,Northbank Place Central Tower,FlindersStreet,Melbourne (CBD),2009,0,16,Residential Apartment,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,42,0
1,611393,611393,Northbank Place East Tower,FlindersStreet,Melbourne (CBD),2009,0,11,Office,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,0
1,611395,611395,Northbank Place West Tower,FlindersStreet,Melbourne (CBD),2009,0,18,Residential Apartment,High level of accessibility,Main Entrance is at grade and has no steps or ramp,3,0,0
